Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
08/09/2022 11:56;Lusaka;1,52234E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Gm??;;;0;1,56781E+18
08/09/2022 11:55;??;1,48925E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft gm;;;0;1,56781E+18
08/09/2022 11:55;? Cabolt-x;1,22337E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@osf_nft Gm fren;;;0;1,56781E+18
08/09/2022 11:55;Hodl Hyena;1,39241E+18;osf_nft;1,36693E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@osf_nft gm boss https://t.co/fRCHwPfF8K;;;0;1,56781E+18
08/09/2022 11:55;Patrick C. Nwachukwu (?,??);1,45915E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Gm?;;;0;1,56781E+18
08/09/2022 11:55;Alberto Rizzo Photography;1,45064E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft gm??? ser?;;;0;1,56781E+18
08/09/2022 11:54;Patrick C. Nwachukwu (?,??);1,45915E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Gm?;;;0;1,56781E+18
08/09/2022 11:54;vexx.eth;2429319144;janbora_visual;1,37873E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@janbora_visual @sixnfive @aeforiadesign @GrantYun2 @XCOPYART @billelis @osf_nft @Henrikaau @ArtInnovationG ?;;;0;1,56781E+18
08/09/2022 11:53;hasan ocal;1,15474E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Good morning OSF;;;0;1,56781E+18
08/09/2022 11:53;hasan ocal;1,15474E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Good morning OSF;;;0;1,56781E+18
08/09/2022 11:53;NonFungibleToes.eth;1,39403E+18;osf_nft;1,36693E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@osf_nft gm;;;0;1,56781E+18
08/09/2022 11:52;Thanks GOD, I’m NFT;1,41994E+18;osf_nft;1,36693E+18;de;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Gfmer ??????;;;0;1,56781E+18
08/09/2022 11:52;$alv.eth ?? PLTNM;1,49578E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@osf_nft Gm;;;0;1,56781E+18
08/09/2022 11:51;was here;1,47001E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft https://t.co/7KMJDmVU5l;;;0;1,56781E+18
08/09/2022 11:51;Crypto Jobs List.com — Solidity NFT DeFi Web3 Jobs;9,13153E+17;osf_nft;1,36693E+18;und;<a href='https://cryptojobslist.com' rel='nofollow'>Visit CryptoJobsList.com</a>;@osf_nft GM @osf_nft;;;0;1,56781E+18
08/09/2022 11:51;AG;910330100;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@osf_nft Gm;;;0;1,56781E+18
08/09/2022 11:51;senem.eth ?;165184266;osf_nft;1,36693E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@osf_nft GM! ??;;;0;1,56781E+18
08/09/2022 11:51;? WORLD SKULL ART - FOR A BETTER WORLD ?;1,33753E+18;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft GM!;;;0;1,56781E+18
08/09/2022 11:49;OSF;1,36693E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @janbora_visual: Gm!
amazing to see my second artwork screened in New York with the most imposrtant nft artists
@sixnfive @aeforiadesign…";;;14;1,56781E+18
08/09/2022 11:35;atiabii?;1277279100;janbora_visual;1,37873E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@janbora_visual @sixnfive @aeforiadesign @GrantYun2 @vexx_art @XCOPYART @billelis @osf_nft @Henrikaau @ArtInnovationG gm?;;;0;1,56781E+18
08/09/2022 11:35;Jan Bora;1,37873E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"Gm!
amazing to see my second artwork screened in New York with the most imposrtant nft artists
@sixnfive @aeforiadesign @GrantYun2 @vexx_art @XCOPYART @billelis @osf_nft @Henrikaau
Thank you @ArtInnovationG ? https://t.co/HcXhkzRHoD";;;14;1,56781E+18
08/09/2022 11:11;Martin Vanek;150178720;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @osf_nft: Unreal as usual @AlienqueenNFT ? https://t.co/veXo760O8U;;;15;1,5678E+18
08/09/2022 10:56;EmmyWalka.nft;1,44088E+18;amtwo_eth;1,5578E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@amtwo_eth @osf_nft @pinkapewife ???;;;0;1,5678E+18
08/09/2022 10:53;amtwo.eth/.tez | 656.tez;1,5578E+18;osf_nft;1,36693E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@osf_nft @pinkapewife ?;;;0;1,5678E+18
08/09/2022 10:44;Emilio Santias ??;14145537;osf_nft;1,36693E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"@osf_nft Agree.
RIP Europe:
Electricity cost
Energy cost still high despite low barrel level YTD
Food prices, but they will decline in oct-nov
Mortgage-Debt payments";;;0;1,5678E+18
08/09/2022 10:42;rektrob | 90351.€th;1,52436E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft You and yup #londonlife;;;0;1,5678E+18
08/09/2022 10:27;Sasha;1,3569E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @osf_nft: We’re approaching close to 150 deep dive NFT reports for @DegenzNFT Research. 

We’ve covered almost every top volume project.…";;;28;1,56779E+18
08/09/2022 10:27;Sasha;1,3569E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @osf_nft: Oh shit;;;5;1,56779E+18
08/09/2022 9:49;Greeksur_Nft;264640601;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @nanimalisimo: ?If you’re in NYC, come check out @ArtInnovationG’s Billboard Exhibit in @TimesSquareNYC!!
The display looks so epic.
It’…";;;16;1,56778E+18
08/09/2022 9:46;shedrackayabina;378737233;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @nanimalisimo: ?If you’re in NYC, come check out @ArtInnovationG’s Billboard Exhibit in @TimesSquareNYC!!
The display looks so epic.
It’…";;;16;1,56778E+18
08/09/2022 9:36;Gwen Fox;1,49437E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @osf_nft: We’re approaching close to 150 deep dive NFT reports for @DegenzNFT Research. 

We’ve covered almost every top volume project.…";;;28;1,56778E+18
08/09/2022 9:01;lil saturn / gm.??-? / lilnouns.substack.com;1,44582E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @osf_nft: Spent the last couple of days writing a @DegenzNFT report on @proof_xyz…gotta say having been skeptical on it all originally I…;;;15;1,56777E+18
08/09/2022 8:44;???? ??? ©;1,22535E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @osf_nft: What @0xTjo has done with bLeU is nothing short of a masterclass. 

Excited to see how this auction ends:

https://t.co/diEMgy…";;;8;1,56777E+18
08/09/2022 8:42;???? ??? ©;1,22535E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @osf_nft: We’re approaching close to 150 deep dive NFT reports for @DegenzNFT Research. 

We’ve covered almost every top volume project.…";;;28;1,56777E+18
08/09/2022 8:42;???? ??? ©;1,22535E+18;;-1;cy;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @osf_nft: khaosan road

https://t.co/mT8B4bE5gL https://t.co/B5Fi5KTg4B";;;123;1,56777E+18
08/09/2022 8:19;moeen.eth;1,56507E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;wl Congratulations @osf_nft @OscarMc91938669 @NickyGee44 @RyanHanowell @y000ts @Steveander3264 @ibukun_onitiju @Melissa26759231 @harshcool3 @oueslatianis2b @blazecamp_ @boreddirector_ @betonkevv https://t.co/qd2reoD7l7;;;0;1,56776E+18
08/09/2022 8:14;ValtoX ????;1,29464E+18;IfCircus;1,39473E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@IfCircus @osf_nft @landaftertimeX That's awesome!;;;0;1,56776E+18
08/09/2022 7:58;Sniper-Junk;1,46474E+18;IfCircus;1,39473E+18;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@IfCircus @osf_nft @landaftertimeX https://t.co/1zpYZSESIQ;;;0;1,56775E+18
08/09/2022 7:56;Nunez;1,53286E+18;osf_nft;1,36693E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"@osf_nft World of Balatroon is a 2D/3D
Hybrid metaverse featuring Free 2 Play 2 Earn card strategy gaming and land ownership.Ridiculous||Chaotic||Fun. Empowered by $GOB token
?Public Sale of Land NFTs 07/8 16:00 UTC
?Public Land Reveal 07/8 15:30 UTC
?Sta";;;0;1,56775E+18
08/09/2022 7:41;Keeganft.eth | New artwork on Keeverse;135950624;IfCircus;1,39473E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@IfCircus @osf_nft @landaftertimeX Cool ??;;;0;1,56775E+18
08/09/2022 7:23;mfgmi.eth;1,45741E+18;daHausPro;1,5094E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@daHausPro @spacefight @osf_nft My plan as well. I hope we continue to see these types of artist collaborations pairing talented musicians with talented artists. I've always loved the art created for records (we display them in my house), this feels like ;;;0;1,56775E+18
08/09/2022 7:12;jpegprez.eth;148407701;eth_ben;1,3875E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@eth_ben @KingBlackBored @nftsupply @osf_nft @DegenzNFT @proof_xyz @cryptopunksnfts I agree people will want to engage in VR etc but there will be new players entering the space very soon…

Purchasing an expensive PFP/NFT won’t be necessary. Will a few of";;;0;1,56774E+18
08/09/2022 6:41;Space Fight;1,2849E+18;daHausPro;1,5094E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@daHausPro @mfgmi_eth @osf_nft ?;;;0;1,56773E+18
08/09/2022 6:40;Space Fight;1,2849E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @daHausPro: @mfgmi_eth @spacefight @osf_nft great pick up. still amazes me OSF edition at 0.05e plus correct me if I am wrong...his firs…;;;1;1,56773E+18
08/09/2022 6:37;daHaus;1,5094E+18;mfgmi_eth;1,45741E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@mfgmi_eth @spacefight @osf_nft great pick up. still amazes me OSF edition at 0.05e plus correct me if I am wrong...his first music nft art cover collab. @spacefight album is definitely undervalued. I should pick up another one.;;;1;1,56773E+18
08/09/2022 6:32;Adam;1,48065E+18;;-1;en;<a href='https://sites.google.com/view/adamthedev/home' rel='nofollow'>Interview.Bot</a>;"RT @0xSoji: @osf_nft gm.

I'm gathering a collectors' roundup, and you immediately came to mind.

Q: If you could collect only one NFT proj…";;;1;1,56773E+18
08/09/2022 6:30;To the Moon;1,5183E+18;;-1;en;<a href='https://github.com/MilouMohamed/PHP_Poste_In_Twitter' rel='nofollow'>nouveau_app_web_EWSK</a>;RT @afearfuljesuit: Hmmm well I collect Banksy and I collect @osf_nft @rektguyNFT I think this piece is spot on https://t.co/z1KEtvuGGg htt…;;;7;1,56773E+18
08/09/2022 6:13;ben.eth;1,3875E+18;jpegprez;148407701;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@jpegprez @KingBlackBored @nftsupply @osf_nft @DegenzNFT @proof_xyz @cryptopunksnfts p2e code hasn’t been cracked, but that doesn’t mean there aren’t other operating models for utility projects that can/will be majorly profitable. There are plenty of will;;;0;1,56773E+18
08/09/2022 6:04;Roscoe ???;9,49882E+17;JakeZelinger;9,11647E+17;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@JakeZelinger @Lorenerl1 @crookedwest @roguexspirit @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ ;;;0;1,56773E+18
08/09/2022 6:02;JakeZelinger?AxD co-founder || STEVE || ANTI-POP;9,11647E+17;Lorenerl1;1,38578E+18;tl;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@Lorenerl1 @crookedwest @roguexspirit @CryptoRoscoe @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ ;;;0;1,56772E+18
08/09/2022 5:56;Fomo Kingz;1,48892E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @OneOnesNFT: This exhibition includes works from talented artists such as @XCOPYART , @GrantYun2 , @osf_nft , @vexx_art and many more !…;;;6;1,56772E+18
08/09/2022 5:52;jpegprez.eth;148407701;jpegprez;148407701;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@KingBlackBored @eth_ben @nftsupply @osf_nft @DegenzNFT @proof_xyz @cryptopunksnfts Art is forever. Buy high quality art NFTs with no external dependency if you want them to have serious value.

The airdrop, token, staking, etc phase is closing… and fast.";;;0;1,56772E+18
08/09/2022 5:51;jpegprez.eth;148407701;jpegprez;148407701;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@KingBlackBored @eth_ben @nftsupply @osf_nft @DegenzNFT @proof_xyz @cryptopunksnfts Gaming is cool and all but I can’t see ONE person who has the capital to buy a 100k+ NFT do it bc they’re excited about some P2E video game.

That shit is dead. It’s not c";;;0;1,56772E+18
08/09/2022 5:49;jpegprez.eth;148407701;KingBlackBored;9,67515E+17;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@KingBlackBored @eth_ben @nftsupply @osf_nft @DegenzNFT @proof_xyz Hot take but any NFT project regaining previous ATH’s that is “utility based” will be insanely difficult.

The only NFTs that I personally think will have high value long term are OG and h";;;0;1,56772E+18
08/09/2022 5:45;jojocash;1,43917E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"Just claimed my Minter Token verified by @fairxyz & @opensea 
I'm the original minter of rektguy #2916.

I was there on day 1.
Claim yours.
@rektguyNFT 
@osf_nft 

#mintertoken

 https://t.co/zXMGbrPfg7";;;0;1,56772E+18
08/09/2022 5:35;Solswami.eth;1,45158E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@osf_nft @rektguyNFT Being 3 hours late for an @AlienqueenNFT mint DEFINITELY has me #rekt today.;;;0;1,56772E+18
08/09/2022 5:32;Opal;1064002062;eking0x;35175372;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@eking0x @osf_nft That's just in the talks right now, nothing in place yet. This 'newspaper' is also one of the most populistic ones in Switzerland so take infos from there with a grain of salt..;;;1;1,56772E+18
08/09/2022 5:20;???Jakaz;1,50341E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @JpThaDudeAbides: @osf_nft Hah and I snagged this Lucif3r by @JakeZelinger and @Twickert_ https://t.co/fO7BPXvNm7;;;2;1,56771E+18
08/09/2022 5:20;???Jakaz;1,50341E+18;JpThaDudeAbides;1,50644E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@JpThaDudeAbides @osf_nft @JakeZelinger @Twickert_ Great pickup. ???;;;0;1,56771E+18
08/09/2022 5:20;???Jakaz;1,50341E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Can’t believe the floor is .16, not worried about the 666;;;0;1,56771E+18
08/09/2022 4:57;aizom?.eth;3246650880;osf_nft;1,36693E+18;en;<a href='http://tapbots.com/tweetbot' rel='nofollow'>Tweetbot for i?S</a>;@osf_nft @DegenzNFT @proof_xyz Appreciate your willingness to remain open based on new information. I had a feeling you may come around if you looked deeper. Happy to hear you did.;;;0;1,56771E+18
08/09/2022 4:50;Roscoe ???;9,49882E+17;Lorenerl1;1,38578E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@Lorenerl1 @roguexspirit @crookedwest @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ @Ja;;;0;1,56771E+18
08/09/2022 4:49;Lorene ? | OCB ?? ????;1,38578E+18;CryptoRoscoe;9,49882E+17;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@CryptoRoscoe @roguexspirit @crookedwest @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ ;;;0;1,56771E+18
08/09/2022 4:47;Roscoe ???;9,49882E+17;crookedwest;25715858;tl;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@crookedwest @roguexspirit @Lorenerl1 @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ @Ja;;;0;1,56771E+18
08/09/2022 4:45;Roscoe ???;9,49882E+17;roguexspirit;1,36071E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@roguexspirit @Lorenerl1 @crookedwest @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ @Ja;;;0;1,56771E+18
08/09/2022 4:45;Roscoe ???;9,49882E+17;roguexspirit;1,36071E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@roguexspirit @Lorenerl1 @MikeDausend @InkIven @BitmanTW @crookedwest @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ ?;;;0;1,56771E+18
08/09/2022 4:20;roguexspirit.eth ? Artist + Writer (she/her)???;1,36071E+18;Lorenerl1;1,38578E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@Lorenerl1 @crookedwest @CryptoRoscoe @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ @Ja;;;0;1,5677E+18
08/09/2022 4:18;Chris Bennett;12389792;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @osf_nft: Spent the last couple of days writing a @DegenzNFT report on @proof_xyz…gotta say having been skeptical on it all originally I…;;;15;1,5677E+18
08/09/2022 4:12;Lorene ? | OCB ?? ????;1,38578E+18;crookedwest;25715858;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@crookedwest @roguexspirit @CryptoRoscoe @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ ;;;0;1,5677E+18
08/09/2022 4:07;xSundanceKidx;296957200;OneOnesNFT;1,48754E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@OneOnesNFT @XCOPYART @GrantYun2 @osf_nft @vexx_art I am still one of the few people here following you and blocked from your discord. How can you grow the project without a community?;;;0;1,5677E+18
08/09/2022 4:01;???OGmferjones.eth??;25715858;roguexspirit;1,36071E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@roguexspirit @CryptoRoscoe @Lorenerl1 @MikeDausend @InkIven @BitmanTW @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ he;;;0;1,56769E+18
08/09/2022 3:45;Justin;1,44773E+18;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft Drink to that mfer https://t.co/SZsaMkdhQW;;;0;1,56769E+18
08/09/2022 3:38;Justin;1,44773E+18;mferconnect;1,50289E+18;cs;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@mferconnect @osf_nft Ty mfer ??;;;0;1,56769E+18
08/09/2022 3:29;Ian (sumofprimes.eth);19073238;roguexspirit;1,36071E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@roguexspirit @CryptoRoscoe @Lorenerl1 @MikeDausend @InkIven @BitmanTW @crookedwest @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ ;;;0;1,56769E+18
08/09/2022 3:28;Stephen Partenach III;271233394;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @OGCollective200: ? Vegas Odds to buy next OG ?

@Inceptionally1 +100 (3 eth offer out) 
@Blockrocker_eth +175 
@iSocialFanz +300 
@lots…";;;23;1,56769E+18
08/09/2022 3:26;roguexspirit.eth ? Artist + Writer (she/her)???;1,36071E+18;CryptoRoscoe;9,49882E+17;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@CryptoRoscoe @Lorenerl1 @MikeDausend @InkIven @BitmanTW @crookedwest @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ You;;;0;1,56769E+18
08/09/2022 3:18;rektStübi;1,50818E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @OGCollective200: ? Vegas Odds to buy next OG ?

@Inceptionally1 +100 (3 eth offer out) 
@Blockrocker_eth +175 
@iSocialFanz +300 
@lots…";;;23;1,56768E+18
08/09/2022 3:11;mfer connect;1,50289E+18;theartofjuss;1,44773E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@theartofjuss @osf_nft Nice job mfer!;;;0;1,56768E+18
08/09/2022 3:02;Doomscroller;2533842460;osf_nft;1,36693E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@osf_nft @AlienqueenNFT So incredible!!????;;;0;1,56768E+18
08/09/2022 3:01;Doomscroller;2533842460;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @osf_nft: Unreal as usual @AlienqueenNFT ? https://t.co/veXo760O8U;;;15;1,56768E+18
08/09/2022 2:52;Kwasty.Alpha ?;21770765;osf_nft;1,36693E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@osf_nft https://t.co/i2HxGPDFJT;;;0;1,56768E+18
08/09/2022 2:45;Rekt Hooded Mfer;1,44346E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @osf_nft: We’re approaching close to 150 deep dive NFT reports for @DegenzNFT Research. 

We’ve covered almost every top volume project.…";;;28;1,56768E+18
08/09/2022 2:45;Roscoe ???;9,49882E+17;roguexspirit;1,36071E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@roguexspirit @Lorenerl1 @MikeDausend @InkIven @BitmanTW @crookedwest @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ I a;;;0;1,56768E+18
08/09/2022 2:44;roguexspirit.eth ? Artist + Writer (she/her)???;1,36071E+18;CryptoRoscoe;9,49882E+17;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@CryptoRoscoe @Lorenerl1 @MikeDausend @InkIven @BitmanTW @crookedwest @Mag_2426 @therealvidale @Brofloski @DaveO805 @edvrd17 @Unk_Ju @osf_nft @Dabirds23 @unc1epennybags @konop @jchiao0602 @KevinFutura @Nathan_Yeh @alberto_glz_rdz @steveroe_ @Twickert_ Thi;;;0;1,56768E+18
08/09/2022 2:35;?????????.????;1,33324E+18;osf_nft;1,36693E+18;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@osf_nft ?;;;0;1,56767E+18
08/09/2022 2:14;OG Vidian, Lord of Envy??;1,46822E+18;OGCollective200;1,52192E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@OGCollective200 @Inceptionally1 @Blockrocker_eth @iSocialFanz @lotsofnfts @osf_nft @avril15NFT @SethGreen @LetsGetSexyAF @cryptofays @mattmpls33 @orwanifar @BitcoinCollette @dvdan101 @RdShang @rebekah_bastian @mattzman426 @mr_werewolf_art @decolife1 @Rea;;;0;1,56767E+18
